Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	CA	0	0.00627307
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	JP	0	0.00578906
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	LK	0	0.00197872
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	PL	0	0.00440889
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	LV	0	0.00146102
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	ES	0	0.00237402
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BE	0	0.00573852
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	HK	0	0.00477948
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	FR	0	0.01349619
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	CZ	0	0.00157444
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	AE	0	0.00229541
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	SG	0	0.00419777
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	5	100	Song	AU	0	0.01137148
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	CH	0	0.00360707
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	MY	0	0.00023134
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BR	0	0.00124091
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	TR	0	0.00030995
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	ZA	0	0.00060305
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	16	100	Song	GB	0	0.07721168
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	GH	0	0.00013800
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	IN	0	0.00092400
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BY	0	0.00000900
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	KE	0	0.00021000
2022-02-25	2021-12	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	22	100	Song	US	0	0.09858601
2022-03-02	2021-12	iTunes Match	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	SE	0	0.00044933
2022-03-16	2021-12	Amazon (Downloads)	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	DE	0	0.68959478
2022-03-23	2021-12	TikTok	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	SE	0	0.00071021
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	13	100	Song	SK	0	0.04393434
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	MX	0	0.00191690
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	8	100	Song	NO	0	0.05629552
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	FI	0	0.00721234
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	RU	0	0.00105490
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	RS	0	0.00001323
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	PL	0	0.00081901
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	DE	0	0.00528112
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	375	100	Song	SE	0	1.40649520
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	3	100	Song	TW	0	0.00632830
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	28	100	Song	US	0	0.15678689
2022-03-27	2022-01	Spotify	laikd	Monster	QZMEQ2103063	196397144486	3	100	Song	IN	0	0.00014000
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	368	100	Song	SE	0	1.37723908
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	DE	0	0.00081460
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	MX	0	0.00095790
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	RS	0	0.00001323
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	9	100	Song	SK	0	0.03041574
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	5	100	Song	DK	0	0.03287607
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	4	100	Song	IN	0	0.00018600
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	KR	0	0.00372700
2022-03-27	2022-01	Spotify	laikd	Useless	QZMEQ2166616	196400733881	5	100	Song	GB	0	0.01977474
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	4	100	Song	CA	0	0.00666450
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	PH	0	0.00164353
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	339	100	Song	SE	0	1.26997104
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	4	100	Song	JP	0	0.00577384
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	3	100	Song	MX	0	0.00477296
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	DK	0	0.00347114
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	NZ	0	0.00499231
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	AU	0	0.00485122
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	DE	0	0.00246033
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	CH	0	0.00757610
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	RS	0	0.00001323
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	22	100	Song	US	0	0.09196393
2022-03-27	2022-01	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	IN	0	0.00009300
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	8	100	Song	CA	0	0.01625671
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	729	100	Song	NO	0	4.19994405
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1077	100	Song	SE	0	5.11731273
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	CZ	0	0.00315588
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	RO	0	0.00019180
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	6	100	Song	FR	0	0.02201181
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	29	100	Song	DE	0	0.09482308
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	PL	0	0.00494381
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	8	100	Song	JP	0	0.00651349
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	LT	0	0.00119489
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	EE	0	0.00013117
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	15	100	Song	FI	0	0.07228878
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	MX	0	0.00095790
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	TW	0	0.00210980
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	317	100	Song	DK	0	1.79527944
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	IT	0	0.01187727
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	6	100	Song	NL	0	0.01697210
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	RS	0	0.00001323
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	29	100	Song	IS	0	0.21070670
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BE	0	0.00283622
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	8	100	Song	AU	0	0.03144419
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	CH	0	0.01515331
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	26	100	Song	US	0	0.11471492
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	IN	0	0.00009300
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	NA	0	0.00000100
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	PY	0	0.00143700
2022-03-27	2022-01	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	7	100	Song	GB	0	0.04806256
2022-03-27	2022-01	Apple Music	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	DK	0	0.01460410
2022-03-27	2022-01	Apple Music	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	US	0	0.00528523
2022-03-27	2022-01	iTunes	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	NL	0	0.78286611
2022-03-27	2022-01	iTunes	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	NO	0	0.66650191
2022-04-15	2022-01	YouTube (Ads)	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	SE	0	0.00425700
2022-04-15	2022-01	YouTube (Ads)	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	US	0	0.01511200
2022-04-15	2022-01	YouTube (Ads)	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	CL	0	0.00085300
2022-04-15	2022-01	YouTube (Ads)	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	6	100	Song	SE	0	0.01063500
2022-04-15	2022-01	YouTube (Ads)	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	US	0	0.00368200
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	SK	0	0.00697810
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	AU	0	0.00232494
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1041	100	Song	SE	0	3.80615297
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	NO	0	0.00769238
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	DK	0	0.01507615
2022-04-29	2022-02	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	US	0	0.00559700
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	TW	0	0.00466297
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	3	100	Song	NO	0	0.02307714
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1037	100	Song	SE	0	3.79360241
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	SK	0	0.00697810
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	PL	0	0.00100217
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	DK	0	0.00360519
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	MX	0	0.00092147
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	4	100	Song	FI	0	0.02942821
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	LT	0	0.00135113
2022-04-29	2022-02	Spotify	laikd	Monster	QZMEQ2103063	196397144486	9	100	Song	US	0	0.03609397
2022-04-29	2022-02	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1485	100	Song	SE	0	5.43735655
2022-04-29	2022-02	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	US	0	0.00279800
2022-04-27	2022-02	Apple Music	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	US	0	0.00503712
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	MX	0	0.00408828
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1291	100	Song	SE	0	5.14651060
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	5	100	Song	FR	0	0.01945014
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	76	100	Song	DK	0	0.40612807
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	235	100	Song	NO	0	1.41921818
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	FI	0	0.01380027
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	LV	0	0.00459427
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	CZ	0	0.00025845
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BR	0	0.00264555
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	8	100	Song	AU	0	0.03045982
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	7	100	Song	IS	0	0.05948346
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	JP	0	0.00279059
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	RO	0	0.00034569
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	13	100	Song	DE	0	0.03580436
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	PL	0	0.00368916
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	NL	0	0.00549066
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	IT	0	0.00291163
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	PH	0	0.00007524
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	SA	0	0.00022246
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	CA	0	0.00517660
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	ZA	0	0.00038386
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	ID	0	0.00059541
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BG	0	0.00144382
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	18	100	Song	US	0	0.06959795
2022-04-29	2022-02	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	GB	0	0.02222995
2022-05-13	2021-11	NetEase	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	US	0	0.00079511
2022-05-13	2021-12	NetEase	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	US	0	0.00026899
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	NO	0	0.01117775
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	2	100	Song	FI	0	0.01404203
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	886	100	Song	SE	0	3.12229422
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	5	100	Song	DK	0	0.02093554
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	CO	0	0.00075337
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	TW	0	0.00208869
2022-05-27	2022-03	Spotify	laikd	Monster	QZMEQ2103063	196397144486	1	100	Song	US	0	0.00288000
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	3	100	Song	LT	0	0.00466410
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	VN	0	0.00170248
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	909	100	Song	SE	0	3.25470679
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	4	100	Song	DK	0	0.02121805
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	NO	0	0.01117775
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	AU	0	0.00462706
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	PE	0	0.00004656
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	FR	0	0.00265900
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	1	100	Song	GB	0	0.00392481
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	4	100	Song	IN	0	0.00032400
2022-05-27	2022-03	Spotify	laikd	Useless	QZMEQ2166616	196400733881	2	100	Song	US	0	0.00818100
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	DK	0	0.00708714
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	4388	100	Song	SE	0	15.25611085
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	NO	0	0.00740140
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	IS	0	0.00492756
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	DE	0	0.00362293
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	CA	0	0.00408532
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	JP	0	0.00265054
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	FR	0	0.00265900
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	PE	0	0.00009205
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	MX	0	0.00090996
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	2	100	Song	LT	0	0.00302934
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	5	100	Song	GB	0	0.01567569
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	1	100	Song	IN	0	0.00008100
2022-05-27	2022-03	Spotify	laikd	Can You Hear Me	QZNWT2108908	196511414778	14	100	Song	US	0	0.07064600
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2669	100	Song	SE	0	9.59903795
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	PL	0	0.00343036
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	ES	0	0.00021691
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	TW	0	0.00013438
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	7	100	Song	CZ	0	0.00941602
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	PE	0	0.00004656
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	85	100	Song	DK	0	0.39597432
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	CA	0	0.00327799
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	231	100	Song	NO	0	1.19012910
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	LT	0	0.00008676
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	BE	0	0.00597931
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	7	100	Song	IS	0	0.05546552
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	6	100	Song	FR	0	0.02314590
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	ID	0	0.00080945
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	ZA	0	0.00416150
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	8	100	Song	FI	0	0.04675420
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	12	100	Song	AU	0	0.04402007
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	3	100	Song	MX	0	0.00050154
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	BR	0	0.00175115
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	PT	0	0.00377847
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	NZ	0	0.01828077
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	7	100	Song	DE	0	0.01998431
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	4	100	Song	NL	0	0.01849768
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	LK	0	0.00004761
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	TR	0	0.00033224
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	JP	0	0.00265054
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	RO	0	0.00024548
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	IT	0	0.00033753
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	6	100	Song	GB	0	0.03352371
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	2	100	Song	IN	0	0.00016200
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	1	100	Song	PY	0	0.00005900
2022-05-27	2022-03	Spotify	laikd	Roll The Dice (feat. Rat Kings)	QZRP42159116	196620740065	18	100	Song	US	0	0.06896200
2022-05-27	2022-03	Spotify	laikd	Body Shake (feat. Rat Kings)	QZES52264649	196779816253	1	100	Song	JP	0	0.00522912
2022-05-27	2022-03	Spotify	laikd	Body Shake (feat. Rat Kings)	QZES52264649	196779816253	876	100	Song	SE	0	3.05932149
2022-05-27	2022-03	Spotify	laikd	Body Shake (feat. Rat Kings)	QZES52264649	196779816253	2	100	Song	DK	0	0.01429385
